protein_id,buffer,sugar,surfactant,amino_acid,ph,temperature_c,buf_conc_mM,sug_conc_mM,sur_conc_mM,aa_conc_mM,aggregation_score,oxidation_level,deamidation_level,potency_retention,viscosity_class,shelf_life_score,composite_stability_score,stable,sequence_length,isoelectric_point,gravy_score,instability_index,molecular_weight_kda,aromaticity,helix_fraction,turn_fraction,sheet_fraction,pct_asn,pct_met,pct_cys,pct_trp,pct_his,charge_at_pH_5.0,dist_from_pI_at_pH_5.0,charge_at_pH_5.5,dist_from_pI_at_pH_5.5,charge_at_pH_6.0,dist_from_pI_at_pH_6.0,charge_at_pH_6.5,dist_from_pI_at_pH_6.5,charge_at_pH_7.0,dist_from_pI_at_pH_7.0,charge_at_pH_7.4,dist_from_pI_at_pH_7.4,agg_mean,agg_min,agg_max,agg_std,agg_hotspots,agg_hotspot_frac,buffer_mol_weight,buffer_logp,buffer_hbd,buffer_hba,buffer_tpsa,buffer_rotbonds,sugar_mol_weight,sugar_logp,sugar_hbd,sugar_hba,sugar_tpsa,sugar_rotbonds,surfactant_mol_weight,surfactant_logp,surfactant_hbd,surfactant_hba,surfactant_tpsa,surfactant_rotbonds,amino_acid_mol_weight,amino_acid_logp,amino_acid_hbd,amino_acid_hba,amino_acid_tpsa,amino_acid_rotbonds,buffer_encoded,sugar_encoded,surfactant_encoded,amino_acid_encoded,protein_id_encoded,sug_x_instability,sur_x_gravy,buf_x_asn,sug_x_cys,high_temp_flag,agg_x_temp,agg_x_gravy,hotspot_x_sug,dist_from_pI_formulation,ph_risk_flag
B7U540,acetic acid,sorbitol,polysorbate 80,glycine,7.4,4,10.0,300.0,0.045,125.0,0.2209,0.3585,0.3774,0.7141,2,0.687,0.301,1,433,5.76,-0.099,42.447,48.879,0.0947,0.3118,0.254,0.3649,3.2333,3.2333,2.3095,1.1547,3.0023,11.23,0.76,3.17,0.26,-2.611,0.24,-6.898,0.74,-9.376,1.24,-10.506,1.64,-0.0541,-2.0545,2.1509,0.7555,33,0.0762,60.05,-0.2,1.0,2.0,37.3,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,0,1,2,1,12,12734.1,0.004455,32.333,692.8499999999999,0,-0.0,0.0053559,22.86,1.64,0
B7U540,citric acid,sorbitol,polysorbate 20,proline,7.0,25,10.0,100.0,0.08,50.0,0.2452,0.3706,0.2654,0.7333,0,0.7037,0.2864,1,433,5.76,-0.099,42.447,48.879,0.0947,0.3118,0.254,0.3649,3.2333,3.2333,2.3095,1.1547,3.0023,11.23,0.76,3.17,0.26,-2.611,0.24,-6.898,0.74,-9.376,1.24,-10.506,1.64,-0.0541,-2.0545,2.1509,0.7555,33,0.0762,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,1,1,1,4,12,4244.700000000001,0.00792,32.333,230.95,0,-0.0,0.0053559,7.62,1.24,0
B7U540,citric acid,trehalose,polysorbate 80,methionine,7.0,4,10.0,100.0,0.08,5.5,0.0869,0.2428,0.2986,0.8355,0,0.8227,0.1844,1,433,5.76,-0.099,42.447,48.879,0.0947,0.3118,0.254,0.3649,3.2333,3.2333,2.3095,1.1547,3.0023,11.23,0.76,3.17,0.26,-2.611,0.24,-6.898,0.74,-9.376,1.24,-10.506,1.64,-0.0541,-2.0545,2.1509,0.7555,33,0.0762,192.12,-1.7,4.0,7.0,132.0,5.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,1,3,2,2,12,4244.700000000001,0.00792,32.333,230.95,0,-0.0,0.0053559,7.62,1.24,0
B7U540,phosphoric acid,sorbitol,polysorbate 80,proline,5.5,4,30.0,100.0,0.01,50.0,0.4391,0.3895,0.2436,0.6293,0,0.6196,0.3744,1,433,5.76,-0.099,42.447,48.879,0.0947,0.3118,0.254,0.3649,3.2333,3.2333,2.3095,1.1547,3.0023,11.23,0.76,3.17,0.26,-2.611,0.24,-6.898,0.74,-9.376,1.24,-10.506,1.64,-0.0541,-2.0545,2.1509,0.7555,33,0.0762,97.995,-2.1,3.0,4.0,77.8,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,3,1,2,4,12,4244.700000000001,0.00099,96.999,230.95,0,-0.0,0.0053559,7.62,0.26,1
B7U540,acetic acid,trehalose,polysorbate 20,glycine,5.0,25,50.0,200.0,0.01,125.0,0.1999,0.4054,0.2704,0.7137,1,0.7134,0.2827,1,433,5.76,-0.099,42.447,48.879,0.0947,0.3118,0.254,0.3649,3.2333,3.2333,2.3095,1.1547,3.0023,11.23,0.76,3.17,0.26,-2.611,0.24,-6.898,0.74,-9.376,1.24,-10.506,1.64,-0.0541,-2.0545,2.1509,0.7555,33,0.0762,60.05,-0.2,1.0,2.0,37.3,0.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,0,3,1,1,12,8489.400000000001,0.00099,161.665,461.9,0,-0.0,0.0053559,15.24,0.76,0
B7U540,citric acid,trehalose,poloxamer 188,methionine,5.5,25,30.0,100.0,0.03,10.0,0.4398,0.2399,0.1287,0.7086,0,0.7122,0.2977,1,433,5.76,-0.099,42.447,48.879,0.0947,0.3118,0.254,0.3649,3.2333,3.2333,2.3095,1.1547,3.0023,11.23,0.76,3.17,0.26,-2.611,0.24,-6.898,0.74,-9.376,1.24,-10.506,1.64,-0.0541,-2.0545,2.1509,0.7555,33,0.0762,192.12,-1.7,4.0,7.0,132.0,5.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,1,3,0,2,12,4244.700000000001,0.00297,96.999,230.95,0,-0.0,0.0053559,7.62,0.26,1
B7U540,citric acid,mannitol,polysorbate 20,glycine,6.0,4,10.0,300.0,0.08,50.0,0.4695,0.3425,0.1623,0.6798,1,0.6777,0.3466,1,433,5.76,-0.099,42.447,48.879,0.0947,0.3118,0.254,0.3649,3.2333,3.2333,2.3095,1.1547,3.0023,11.23,0.76,3.17,0.26,-2.611,0.24,-6.898,0.74,-9.376,1.24,-10.506,1.64,-0.0541,-2.0545,2.1509,0.7555,33,0.0762,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,1,0,1,1,12,12734.1,0.00792,32.333,692.8499999999999,0,-0.0,0.0053559,22.86,0.24,1
B7U540,phosphoric acid,trehalose,polysorbate 80,methionine,6.5,25,10.0,200.0,0.01,5.5,0.1909,0.248,0.2496,0.7612,0,0.7665,0.2262,1,433,5.76,-0.099,42.447,48.879,0.0947,0.3118,0.254,0.3649,3.2333,3.2333,2.3095,1.1547,3.0023,11.23,0.76,3.17,0.26,-2.611,0.24,-6.898,0.74,-9.376,1.24,-10.506,1.64,-0.0541,-2.0545,2.1509,0.7555,33,0.0762,97.995,-2.1,3.0,4.0,77.8,0.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,3,3,2,2,12,8489.400000000001,0.00099,32.333,461.9,0,-0.0,0.0053559,15.24,0.74,0
B7U540,citric acid,trehalose,poloxamer 188,none,5.5,4,30.0,300.0,0.03,0.0,0.4275,0.4142,0.1798,0.6774,1,0.6584,0.3546,1,433,5.76,-0.099,42.447,48.879,0.0947,0.3118,0.254,0.3649,3.2333,3.2333,2.3095,1.1547,3.0023,11.23,0.76,3.17,0.26,-2.611,0.24,-6.898,0.74,-9.376,1.24,-10.506,1.64,-0.0541,-2.0545,2.1509,0.7555,33,0.0762,192.12,-1.7,4.0,7.0,132.0,5.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,1,3,0,3,12,12734.1,0.00297,96.999,692.8499999999999,0,-0.0,0.0053559,22.86,0.26,1
O15520,citric acid,sorbitol,polysorbate 20,proline,5.0,40,30.0,300.0,0.01,50.0,0.29,0.5147,0.5641,0.5479,1,0.5926,0.4312,0,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,1,1,1,4,16,13115.400000000001,0.00379,216.345,1298.0700000000002,1,-0.2142,0.0811818,18.75,4.605,0
O15520,phosphoric acid,sorbitol,poloxamer 188,glycine,7.0,4,50.0,100.0,0.03,50.0,0.3304,0.4438,0.6026,0.6259,0,0.5392,0.4263,0,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,97.995,-2.1,3.0,4.0,77.8,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,3,1,0,1,16,4371.8,0.01137,360.575,432.69,0,-0.0,0.0811818,6.25,2.605,0
O15520,histidine,sorbitol,poloxamer 188,none,5.0,25,50.0,200.0,0.03,0.0,0.2809,0.3217,0.451,0.684,0,0.6259,0.335,1,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,155.15,-3.2,3.0,4.0,92.0,3.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,2,1,0,3,16,8743.6,0.01137,360.575,865.38,0,-0.0,0.0811818,12.5,4.605,0
O15520,histidine,sorbitol,polysorbate 20,glycine,5.0,40,10.0,300.0,0.08,125.0,0.304,0.4156,0.5417,0.6144,2,0.59,0.397,1,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,155.15,-3.2,3.0,4.0,92.0,3.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,2,1,1,1,16,13115.400000000001,0.03032,72.115,1298.0700000000002,1,-0.2142,0.0811818,18.75,4.605,0
O15520,citric acid,trehalose,polysorbate 20,proline,5.5,40,10.0,100.0,0.045,150.0,0.2457,0.5218,0.5238,0.5582,1,0.5828,0.4083,0,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,192.12,-1.7,4.0,7.0,132.0,5.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,1,3,1,4,16,4371.8,0.017055,72.115,432.69,1,-0.2142,0.0811818,6.25,4.105,0
O15520,phosphoric acid,trehalose,poloxamer 188,methionine,7.0,40,50.0,100.0,0.03,5.5,0.28,0.3865,0.74,0.5505,0,0.5535,0.4324,0,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,97.995,-2.1,3.0,4.0,77.8,0.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,3,3,0,2,16,4371.8,0.01137,360.575,432.69,1,-0.2142,0.0811818,6.25,2.605,0
O15520,citric acid,sorbitol,polysorbate 80,proline,7.4,25,50.0,300.0,0.01,150.0,0.2269,0.4479,0.5485,0.6804,2,0.6115,0.3685,1,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,1,1,2,4,16,13115.400000000001,0.00379,360.575,1298.0700000000002,0,-0.0,0.0811818,18.75,2.205,0
O15520,histidine,sorbitol,poloxamer 188,proline,7.0,4,30.0,200.0,0.03,150.0,0.335,0.3423,0.5041,0.6555,1,0.5966,0.3755,1,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,155.15,-3.2,3.0,4.0,92.0,3.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,2,1,0,4,16,8743.6,0.01137,216.345,865.38,0,-0.0,0.0811818,12.5,2.605,0
O15520,citric acid,sucrose,poloxamer 188,proline,7.4,4,50.0,300.0,0.03,50.0,0.1681,0.4419,0.5188,0.6486,1,0.6363,0.344,1,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,192.12,-1.7,4.0,7.0,132.0,5.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,1,2,0,4,16,13115.400000000001,0.01137,360.575,1298.0700000000002,0,-0.0,0.0811818,18.75,2.205,0
O15520,histidine,sorbitol,polysorbate 20,methionine,7.0,4,30.0,200.0,0.01,10.0,0.2508,0.1781,0.5393,0.7328,0,0.6589,0.2973,1,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,155.15,-3.2,3.0,4.0,92.0,3.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,2,1,1,2,16,8743.6,0.00379,216.345,865.38,0,-0.0,0.0811818,12.5,2.605,0
O15520,histidine,trehalose,polysorbate 80,proline,5.5,40,10.0,300.0,0.045,150.0,0.1722,0.4006,0.5744,0.6575,2,0.627,0.3453,1,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,155.15,-3.2,3.0,4.0,92.0,3.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,2,3,2,4,16,13115.400000000001,0.017055,72.115,1298.0700000000002,1,-0.2142,0.0811818,18.75,4.105,0
O15520,citric acid,trehalose,polysorbate 20,proline,6.0,40,50.0,200.0,0.045,50.0,0.155,0.5154,0.526,0.6505,0,0.6293,0.3593,1,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,192.12,-1.7,4.0,7.0,132.0,5.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,1,3,1,4,16,8743.6,0.017055,360.575,865.38,1,-0.2142,0.0811818,12.5,3.605,0
O15520,histidine,mannitol,polysorbate 20,methionine,6.5,40,50.0,100.0,0.045,10.0,0.3181,0.3051,0.5318,0.6403,0,0.6095,0.3675,1,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,155.15,-3.2,3.0,4.0,92.0,3.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,2,0,1,2,16,4371.8,0.017055,360.575,432.69,1,-0.2142,0.0811818,6.25,3.105,0
O15520,phosphoric acid,sorbitol,poloxamer 188,proline,7.4,40,10.0,100.0,0.03,50.0,0.4509,0.5235,0.693,0.5143,0,0.4805,0.5261,0,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,97.995,-2.1,3.0,4.0,77.8,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,3,1,0,4,16,4371.8,0.01137,72.115,432.69,1,-0.2142,0.0811818,6.25,2.205,0
O15520,histidine,sorbitol,polysorbate 80,proline,5.0,4,10.0,200.0,0.01,150.0,0.2115,0.2953,0.4377,0.741,1,0.7026,0.2891,1,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,155.15,-3.2,3.0,4.0,92.0,3.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,2,1,2,4,16,8743.6,0.00379,72.115,865.38,0,-0.0,0.0811818,12.5,4.605,0
O15520,citric acid,sorbitol,polysorbate 80,glycine,7.0,40,10.0,200.0,0.045,200.0,0.3291,0.5274,0.6597,0.5395,1,0.4912,0.4735,0,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,1,1,2,1,16,8743.6,0.017055,72.115,865.38,1,-0.2142,0.0811818,12.5,2.605,0
O15520,citric acid,sorbitol,polysorbate 20,methionine,6.5,40,50.0,100.0,0.045,1.0,0.3809,0.4001,0.5938,0.5364,0,0.5543,0.4439,0,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,1,1,1,2,16,4371.8,0.017055,360.575,432.69,1,-0.2142,0.0811818,6.25,3.105,0
O15520,histidine,sucrose,polysorbate 80,none,7.4,25,30.0,300.0,0.045,0.0,0.0,0.3284,0.5198,0.836,1,0.7301,0.2242,1,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,155.15,-3.2,3.0,4.0,92.0,3.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,2,2,2,3,16,13115.400000000001,0.017055,216.345,1298.0700000000002,0,-0.0,0.0811818,18.75,2.205,0
O15520,phosphoric acid,sorbitol,poloxamer 188,none,7.0,25,30.0,200.0,0.05,0.0,0.2727,0.4079,0.5913,0.6653,0,0.5499,0.3884,1,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,97.995,-2.1,3.0,4.0,77.8,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,3,1,0,3,16,8743.6,0.01895,216.345,865.38,0,-0.0,0.0811818,12.5,2.605,0
O15520,citric acid,mannitol,polysorbate 80,proline,5.5,25,30.0,200.0,0.01,50.0,0.2242,0.3757,0.4244,0.7456,0,0.6775,0.3116,1,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,1,0,2,4,16,8743.6,0.00379,216.345,865.38,0,-0.0,0.0811818,12.5,4.105,0
O15520,phosphoric acid,mannitol,polysorbate 20,glycine,7.0,4,50.0,300.0,0.045,50.0,0.1808,0.4167,0.6311,0.6859,1,0.586,0.3615,1,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,97.995,-2.1,3.0,4.0,77.8,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,3,0,1,1,16,13115.400000000001,0.017055,360.575,1298.0700000000002,0,-0.0,0.0811818,18.75,2.605,0
O15520,citric acid,trehalose,polysorbate 80,glycine,5.0,4,30.0,300.0,0.01,125.0,0.0745,0.3632,0.4182,0.7678,2,0.7485,0.2479,1,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,192.12,-1.7,4.0,7.0,132.0,5.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,1,3,2,1,16,13115.400000000001,0.00379,216.345,1298.0700000000002,0,-0.0,0.0811818,18.75,4.605,0
O15520,phosphoric acid,mannitol,polysorbate 80,glycine,7.0,40,10.0,300.0,0.045,125.0,0.3074,0.4892,0.7111,0.542,2,0.5154,0.465,0,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,97.995,-2.1,3.0,4.0,77.8,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,3,0,2,1,16,13115.400000000001,0.017055,72.115,1298.0700000000002,1,-0.2142,0.0811818,18.75,2.605,0
O15520,citric acid,mannitol,polysorbate 20,none,5.5,40,30.0,100.0,0.01,0.0,0.3227,0.5077,0.5447,0.5493,0,0.5535,0.4387,0,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,1,0,1,3,16,4371.8,0.00379,216.345,432.69,1,-0.2142,0.0811818,6.25,4.105,0
O15520,acetic acid,sorbitol,polysorbate 80,methionine,6.0,4,10.0,300.0,0.08,10.0,0.2718,0.2388,0.4937,0.7366,1,0.6579,0.3102,1,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,60.05,-0.2,1.0,2.0,37.3,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,0,1,2,2,16,13115.400000000001,0.03032,72.115,1298.0700000000002,0,-0.0,0.0811818,18.75,3.605,0
O15520,phosphoric acid,mannitol,polysorbate 20,proline,7.0,40,10.0,300.0,0.08,100.0,0.2972,0.5017,0.7256,0.5675,1,0.529,0.463,0,208,9.605,-0.379,43.718,23.436,0.1106,0.2885,0.3029,0.3317,7.2115,2.4038,4.3269,1.9231,3.3654,24.641,4.605,22.075,4.105,19.6,3.605,17.438,3.105,16.023,2.605,15.264,2.205,-0.2142,-1.8213,1.7152,0.7439,13,0.0625,97.995,-2.1,3.0,4.0,77.8,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,3,0,1,4,16,13115.400000000001,0.03032,72.115,1298.0700000000002,1,-0.2142,0.0811818,18.75,2.605,0
